#Pass ID: 20260130_021407_AQUA
#Satellite: AQUA
#Configuration: AQUA
#Start time: 2026-01-30 02:14:03

#Version: 1.5.20200625
#Station: XPeterburg
#Location: 30.318091 lon 59.932769 lat
#TLE: 1 27424U 02022A   26028.91948147  .00001781  00000+0  36607-3 0  9997
#TLE: 2 27424  98.4103 355.5827 0001815  62.4290   1.4641 14.61871847262923

#Time	Az	El	Level	Level2	SNR	BER	Gain	Gain2
2026-01-30 02:14:03.00	357.94	67.70	-35.0	-44.2	3.3	7690277	87	1725
2026-01-30 02:14:03.20	357.82	67.80	-35.3	-46.3	3.5	7547607	86	2127
2026-01-30 02:14:03.40	357.71	67.90	-34.8	-45.2	3.5	7560577	86	1996
2026-01-30 02:14:03.60	357.59	68.00	-34.8	-45.0	3.4	7599182	86	1943
2026-01-30 02:14:03.80	357.47	68.10	-34.7	-44.7	3.4	7617034	86	1873
2026-01-30 02:14:04.00	357.35	68.21	-34.7	-45.2	3.5	7559661	86	2001
2026-01-30 02:14:04.20	357.23	68.31	-34.7	-45.2	3.5	7554779	86	1995
2026-01-30 02:14:04.40	357.10	68.41	-34.7	-44.8	3.5	7606658	86	1906
2026-01-30 02:14:04.60	356.98	68.51	-34.7	-44.3	3.4	7628479	86	1813
2026-01-30 02:14:04.80	356.85	68.61	-34.7	-44.7	3.3	7560424	86	1895
2026-01-30 02:14:05.01	356.72	68.72	-34.7	-44.5	3.5	7552947	86	1859
2026-01-30 02:14:05.21	356.59	68.82	-34.6	-43.8	3.5	7564849	86	1726
2026-01-30 02:14:05.41	356.46	68.92	-34.5	-43.1	3.5	7612304	86	1595
2026-01-30 02:14:05.61	356.33	69.02	-34.5	-42.2	3.4	7597198	86	1458
2026-01-30 02:14:05.81	356.19	69.13	-34.4	-42.1	3.6	7515411	86	1458
2026-01-30 02:14:06.01	356.06	69.23	-34.2	-40.9	4.4	7295684	86	1294
2026-01-30 02:14:06.21	355.92	69.33	-34.1	-39.8	4.7	7234039	86	1151
2026-01-30 02:14:06.41	355.79	69.43	-33.8	-38.4	5.3	7039794	86	1010
2026-01-30 02:14:06.61	355.65	69.53	-33.7	-37.9	5.9	6931304	85	978
2026-01-30 02:14:06.81	355.51	69.63	-33.5	-37.1	6.4	6817321	85	905
2026-01-30 02:14:07.01	355.37	69.73	-33.3	-36.3	7.0	6715698	85	850
2026-01-30 02:14:07.21	355.22	69.84	-33.1	-36.4	7.2	6693725	84	872
2026-01-30 02:14:07.42	355.07	69.94	-33.0	-36.0	7.6	6625213	84	844
2026-01-30 02:14:07.62	354.92	70.04	-32.8	-35.4	8.0	6562042	84	800
2026-01-30 02:14:07.82	354.78	70.15	-32.6	-35.3	8.5	6472473	83	807
2026-01-30 02:14:08.02	354.63	70.25	-32.4	-34.4	9.2	6389923	83	756
2026-01-30 02:14:08.22	354.47	70.35	-32.1	-34.2	9.8	6331176	82	757
2026-01-30 02:14:08.42	354.32	70.45	-31.9	-33.5	10.4	6236419	82	720
2026-01-30 02:14:08.62	354.17	70.55	-31.7	-33.6	10.7	6202392	81	744
2026-01-30 02:14:08.82	354.01	70.65	-31.7	-33.6	10.8	6190185	81	746
2026-01-30 02:14:09.02	353.85	70.76	-31.7	-33.5	10.9	6207275	81	741
2026-01-30 02:14:09.22	353.69	70.86	-31.6	-33.5	11.0	6192932	81	737
2026-01-30 02:14:09.42	353.53	70.96	-31.7	-33.7	10.8	6211395	81	751
2026-01-30 02:14:09.63	353.36	71.06	-31.8	-33.8	10.8	6203155	81	755
2026-01-30 02:14:09.83	353.19	71.17	-31.8	-34.0	10.6	6240081	81	768
2026-01-30 02:14:10.03	353.02	71.27	-31.7	-33.6	10.9	6189727	81	742
2026-01-30 02:14:10.23	352.85	71.37	-31.7	-33.5	11.0	6192169	81	738
2026-01-30 02:14:10.43	352.68	71.47	-31.6	-33.2	11.2	6203918	81	725
2026-01-30 02:14:10.63	352.51	71.57	-31.7	-33.5	11.2	6180267	81	736
2026-01-30 02:14:10.83	352.33	71.67	-31.6	-33.5	11.3	6147918	81	737
2026-01-30 02:14:11.03	352.15	71.77	-31.7	-33.7	11.1	6177825	81	752
2026-01-30 02:14:11.23	351.97	71.87	-31.7	-33.7	11.3	6162261	81	752
2026-01-30 02:14:11.43	351.79	71.97	-31.8	-34.0	11.1	6196289	81	769
2026-01-30 02:14:11.63	351.61	72.08	-31.8	-33.8	11.2	6170501	81	755
2026-01-30 02:14:11.83	351.42	72.18	-31.8	-33.9	11.3	6167144	81	759
2026-01-30 02:14:12.03	351.23	72.28	-31.5	-33.1	11.8	6114959	81	718
2026-01-30 02:14:12.24	351.03	72.38	-31.4	-32.7	12.1	6127929	81	699
2026-01-30 02:14:12.44	350.84	72.48	-31.2	-32.8	12.5	6118774	80	718
2026-01-30 02:14:12.64	350.64	72.58	-31.3	-33.0	12.5	6114654	80	730
2026-01-30 02:14:12.84	350.44	72.68	-31.3	-33.0	12.6	6099853	80	732
2026-01-30 02:14:13.04	350.24	72.78	-31.4	-33.4	12.4	6112976	80	752
2026-01-30 02:14:13.24	350.04	72.88	-31.5	-33.6	12.3	6098937	80	764
2026-01-30 02:14:13.44	349.84	72.98	-31.6	-33.8	12.1	6119689	80	771
2026-01-30 02:14:13.64	349.63	73.08	-31.5	-33.8	12.2	6122283	80	774
2026-01-30 02:14:13.84	349.42	73.18	-31.7	-34.3	12.0	6128540	80	802
