#Pass ID: 20260129_142958_FENGYUN 3E
#Satellite: FENGYUN 3E
#Configuration: FENGYUN 3E
#Start time: 2026-01-29 14:29:53

#Version: 1.5.20200625
#Station: XPeterburg
#Location: 30.318091 lon 59.932769 lat
#TLE: 1 49008U 21062A   26028.95833242 -.00000015  00000+0  13843-4 0  9995
#TLE: 2 49008  98.7500  33.9242 0002547 112.2873 247.8573 14.19887818236829

#Time	Az	El	Level	Level2	SNR	BER	Gain	Gain2
2026-01-29 14:29:53.27	132.30	68.20	-37.7	-40.2	3.3	8386711	92	6598
2026-01-29 14:29:53.47	132.19	68.28	-37.0	-42.2	3.6	8380222	87	8954
2026-01-29 14:29:53.67	132.08	68.36	-37.1	-39.9	3.5	8437717	91	6822
2026-01-29 14:29:53.88	131.95	68.45	-37.0	-38.7	3.4	8374729	91	5989
2026-01-29 14:29:54.08	131.84	68.53	-36.8	-38.1	3.4	8397983	91	5699
2026-01-29 14:29:54.28	131.72	68.62	-36.6	-38.8	3.6	8338668	91	6300
2026-01-29 14:29:54.48	131.60	68.70	-36.5	-38.2	3.8	8419166	91	6015
2026-01-29 14:29:54.68	131.48	68.78	-35.9	-36.5	3.9	8372383	90	5228
2026-01-29 14:29:54.88	131.36	68.86	-35.8	-36.1	4.0	8372383	89	5106
2026-01-29 14:29:55.08	131.24	68.94	-35.4	-35.3	4.2	8273769	89	4827
2026-01-29 14:29:55.28	131.11	69.03	-35.1	-34.9	4.5	8153663	88	4798
2026-01-29 14:29:55.48	130.99	69.11	-34.7	-34.5	4.9	7902122	87	4793
2026-01-29 14:29:55.68	130.86	69.19	-34.3	-33.4	5.4	7456649	87	4466
2026-01-29 14:29:55.88	130.74	69.27	-33.7	-33.3	5.9	5613040	85	4699
2026-01-29 14:29:56.09	130.60	69.36	-33.3	-32.3	6.4	3067142	85	4423
2026-01-29 14:29:56.29	130.47	69.44	-32.7	-32.2	7.1	2064090	83	4628
2026-01-29 14:29:56.49	130.34	69.52	-32.5	-31.9	7.2	2064090	83	4568
2026-01-29 14:29:56.69	130.21	69.61	-31.9	-31.0	8.1	1426082	82	4422
2026-01-29 14:29:56.89	130.08	69.69	-31.3	-30.2	8.8	874820	81	4355
2026-01-29 14:29:57.09	129.95	69.77	-31.4	-31.0	8.9	421989	80	4719
2026-01-29 14:29:57.29	129.81	69.85	-30.7	-29.7	9.7	233242	80	4351
2026-01-29 14:29:57.49	129.68	69.93	-30.1	-29.5	10.2	121170	78	4552
2026-01-29 14:29:57.70	129.54	70.02	-29.7	-29.0	10.8	61088	77	4541
2026-01-29 14:29:57.90	129.40	70.10	-29.4	-28.4	11.1	25749	77	4392
2026-01-29 14:29:58.10	129.26	70.18	-29.2	-28.5	11.4	13355	76	4558
2026-01-29 14:29:58.30	129.12	70.27	-28.9	-28.0	11.7	13355	76	4420
2026-01-29 14:29:58.50	128.98	70.35	-28.5	-27.6	12.0	7244	75	4454
2026-01-29 14:29:58.70	128.83	70.43	-28.2	-27.6	12.4	3845	74	4575
2026-01-29 14:29:58.90	128.69	70.51	-28.1	-27.4	12.5	2426	74	4530
2026-01-29 14:29:59.10	128.54	70.59	-28.1	-27.4	12.5	1476	74	4547
2026-01-29 14:29:59.30	128.40	70.67	-28.0	-27.2	12.6	995	74	4489
2026-01-29 14:29:59.51	128.24	70.76	-27.8	-26.7	12.8	926	74	4348
2026-01-29 14:29:59.71	128.09	70.84	-27.9	-26.9	12.8	698	74	4393
2026-01-29 14:29:59.91	127.94	70.92	-27.8	-26.8	12.9	698	74	4353
2026-01-29 14:30:00.11	127.79	71.00	-27.8	-27.2	13.0	583	73	4611
2026-01-29 14:30:00.31	127.63	71.09	-27.7	-27.2	13.0	503	73	4611
2026-01-29 14:30:00.51	127.48	71.17	-27.7	-27.0	13.1	480	73	4548
2026-01-29 14:30:00.71	127.32	71.25	-27.7	-27.0	13.1	434	73	4532
2026-01-29 14:30:00.91	127.17	71.33	-27.6	-26.7	13.3	331	73	4465
2026-01-29 14:30:01.11	127.01	71.41	-27.6	-26.8	13.2	251	73	4499
2026-01-29 14:30:01.31	126.84	71.49	-27.4	-26.5	13.5	148	73	4432
2026-01-29 14:30:01.51	126.68	71.57	-27.5	-27.3	13.6	148	72	4788
2026-01-29 14:30:01.72	126.51	71.66	-27.4	-27.0	13.7	308	72	4696
2026-01-29 14:30:01.92	126.34	71.74	-27.7	-27.7	13.3	308	72	4899
2026-01-29 14:30:02.12	126.18	71.82	-27.3	-26.7	13.8	205	72	4604
2026-01-29 14:30:02.32	126.01	71.90	-27.3	-26.7	13.8	102	72	4595
2026-01-29 14:30:02.52	125.84	71.98	-27.3	-26.8	13.8	45	72	4625
