#Pass ID: 20250122_112006_AQUA
#Satellite: AQUA
#Configuration: AQUA
#Start time: 2025-01-22 11:19:59

#Version: 1.5.20200625
#Station: XPeterburg
#Location: 30.318091 lon 59.932769 lat
#TLE: 1 27424U 02022A   25022.20845937  .00002891  00000+0  60278-3 0  9999
#TLE: 2 27424  98.3595 338.9382 0001986 103.9393   9.0250 14.60720394208673

#Time	Az	El	Level	Level2	SNR	BER	Gain	Gain2
2025-01-22 11:19:59.19	135.15	66.95	-35.7	-44.2	3.3	7696685	89	1591
2025-01-22 11:19:59.39	135.03	67.05	-34.5	-64.8	3.5	7550964	46	19488
2025-01-22 11:19:59.59	134.90	67.15	-35.4	-53.3	3.5	7542572	73	4670
2025-01-22 11:19:59.79	134.78	67.24	-35.7	-46.1	3.5	7611846	88	1977
2025-01-22 11:19:59.99	134.65	67.34	-35.7	-45.9	3.4	7579040	88	1930
2025-01-22 11:20:00.19	134.53	67.44	-35.7	-46.6	3.5	7586364	88	2091
2025-01-22 11:20:00.39	134.40	67.54	-35.7	-46.7	3.5	7551116	88	2119
2025-01-22 11:20:00.59	134.27	67.64	-35.7	-46.6	3.5	7588806	88	2087
2025-01-22 11:20:00.79	134.14	67.74	-35.7	-46.4	3.4	7582702	88	2038
2025-01-22 11:20:00.99	134.01	67.84	-35.8	-47.1	3.2	7585601	88	2198
2025-01-22 11:20:01.19	133.88	67.93	-35.7	-47.0	3.5	7545471	88	2177
2025-01-22 11:20:01.40	133.74	68.04	-35.7	-46.7	3.5	7583465	88	2124
2025-01-22 11:20:01.60	133.60	68.14	-35.7	-46.5	3.4	7580261	88	2056
2025-01-22 11:20:01.80	133.47	68.24	-35.7	-46.2	3.4	7636260	88	1995
2025-01-22 11:20:02.00	133.33	68.33	-35.7	-46.7	3.5	7570190	88	2119
2025-01-22 11:20:02.20	133.19	68.43	-35.7	-46.3	3.5	7563934	88	2031
2025-01-22 11:20:02.40	133.05	68.53	-35.7	-45.9	3.5	7595214	88	1934
2025-01-22 11:20:02.60	132.91	68.63	-35.6	-45.5	3.4	7655639	88	1861
2025-01-22 11:20:02.80	132.77	68.73	-35.6	-45.6	3.5	7609558	88	1887
2025-01-22 11:20:03.00	132.62	68.83	-35.5	-45.1	3.5	7559509	88	1793
2025-01-22 11:20:03.21	132.47	68.93	-35.5	-44.2	3.5	7592315	88	1632
2025-01-22 11:20:03.41	132.32	69.03	-35.4	-43.4	3.5	7599182	88	1506
2025-01-22 11:20:03.61	132.17	69.13	-35.3	-43.4	3.5	7554321	88	1514
2025-01-22 11:20:03.81	132.02	69.23	-35.3	-42.7	3.7	7421112	88	1407
2025-01-22 11:20:04.01	131.87	69.33	-35.2	-42.0	4.3	7315673	88	1313
2025-01-22 11:20:04.21	131.71	69.42	-35.1	-41.0	4.6	7291564	88	1182
2025-01-22 11:20:04.41	131.56	69.52	-35.0	-41.2	4.0	7451019	88	1226
2025-01-22 11:20:04.61	131.40	69.62	-34.8	-40.4	3.9	7458038	88	1133
2025-01-22 11:20:04.81	131.24	69.72	-34.7	-39.8	5.9	6902770	87	1075
2025-01-22 11:20:05.02	131.07	69.82	-34.4	-38.6	6.4	6823120	87	961
2025-01-22 11:20:05.22	130.91	69.92	-33.9	-37.2	7.3	6667175	86	881
2025-01-22 11:20:05.42	130.75	70.02	-33.6	-36.6	8.1	6527709	85	843
2025-01-22 11:20:05.62	130.58	70.12	-33.2	-35.7	9.0	6392059	84	802
2025-01-22 11:20:05.82	130.41	70.22	-32.9	-34.9	9.7	6307983	84	754
2025-01-22 11:20:06.02	130.24	70.31	-32.7	-34.9	10.1	6303558	83	773
2025-01-22 11:20:06.22	130.07	70.41	-32.6	-34.8	10.4	6272583	83	762
2025-01-22 11:20:06.42	129.90	70.51	-32.8	-35.1	10.2	6301727	83	783
2025-01-22 11:20:06.63	129.72	70.61	-32.5	-34.4	10.5	6271972	83	744
2025-01-22 11:20:06.83	129.54	70.71	-32.6	-34.5	10.6	6270446	83	748
2025-01-22 11:20:07.03	129.36	70.81	-32.6	-34.6	10.6	6255035	83	752
2025-01-22 11:20:07.23	129.18	70.91	-32.5	-34.3	10.8	6239013	83	736
2025-01-22 11:20:07.43	129.00	71.00	-32.7	-34.9	10.6	6275177	83	770
2025-01-22 11:20:07.63	128.81	71.10	-32.6	-34.6	10.7	6243133	83	756
2025-01-22 11:20:07.83	128.62	71.20	-32.8	-35.3	10.4	6293487	83	794
2025-01-22 11:20:08.03	128.44	71.30	-33.0	-35.8	10.0	6309661	83	825
2025-01-22 11:20:08.23	128.24	71.39	-33.0	-35.8	10.0	6304931	83	826
2025-01-22 11:20:08.44	128.04	71.50	-33.2	-36.3	9.7	6365356	83	853
2025-01-22 11:20:08.64	127.85	71.59	-33.0	-35.8	10.0	6316833	83	823
2025-01-22 11:20:08.84	127.65	71.69	-32.9	-35.3	10.3	6278533	83	795
2025-01-22 11:20:09.04	127.45	71.79	-32.7	-34.8	10.8	6242218	83	765
2025-01-22 11:20:09.24	127.25	71.88	-32.6	-34.7	10.9	6198730	83	758
2025-01-22 11:20:09.44	127.04	71.98	-32.5	-34.3	11.2	6195220	83	739
2025-01-22 11:20:09.64	126.84	72.08	-32.5	-34.4	11.3	6212463	83	743
2025-01-22 11:20:09.84	126.63	72.17	-32.5	-34.4	11.3	6220550	83	745
2025-01-22 11:20:10.05	126.40	72.27	-32.6	-34.6	11.3	6199340	83	757
2025-01-22 11:20:10.25	126.19	72.37	-32.8	-35.3	10.9	6247711	83	799
2025-01-22 11:20:10.45	125.97	72.47	-33.0	-35.8	10.6	6262817	83	825
2025-01-22 11:20:10.65	125.75	72.56	-33.1	-36.3	10.4	6257934	83	858
2025-01-22 11:20:10.85	125.53	72.66	-33.3	-36.9	9.9	6337280	83	898
2025-01-22 11:20:11.05	125.31	72.75	-33.4	-37.1	9.7	6352386	83	912
2025-01-22 11:20:11.25	125.08	72.85	-33.5	-36.8	9.6	6367492	84	879
2025-01-22 11:20:11.45	124.85	72.94	-33.5	-36.8	9.5	6365966	84	881
2025-01-22 11:20:11.65	124.62	73.04	-33.3	-36.4	9.8	6340332	84	850
2025-01-22 11:20:11.86	124.37	73.14	-33.1	-35.7	10.3	6284332	84	801
2025-01-22 11:20:12.06	124.13	73.23	-33.0	-35.4	10.7	6244354	84	782
2025-01-22 11:20:12.26	123.89	73.32	-32.9	-35.1	10.9	6228179	84	768
2025-01-22 11:20:12.46	123.65	73.42	-32.9	-35.1	10.9	6257171	84	770
2025-01-22 11:20:12.66	123.40	73.51	-33.0	-35.4	10.7	6256408	84	788
2025-01-22 11:20:12.86	123.15	73.61	-33.0	-35.4	10.7	6257781	84	784
2025-01-22 11:20:13.06	122.90	73.70	-33.2	-35.8	10.4	6280975	84	811
2025-01-22 11:20:13.26	122.65	73.79	-33.2	-35.9	10.2	6300506	84	816
2025-01-22 11:20:13.46	122.39	73.88	-33.3	-36.3	10.0	6311187	84	840
2025-01-22 11:20:13.67	122.11	73.98	-33.3	-36.1	10.0	6316833	84	824
2025-01-22 11:20:13.87	121.85	74.07	-33.3	-35.9	10.1	6302947	84	813
2025-01-22 11:20:14.07	121.58	74.17	-33.1	-35.5	10.3	6295471	84	786
2025-01-22 11:20:14.27	121.31	74.26	-33.1	-35.4	10.4	6283111	84	777
2025-01-22 11:20:14.47	121.03	74.35	-33.0	-35.2	10.6	6268920	84	766
2025-01-22 11:20:14.67	120.75	74.44	-33.0	-35.1	10.6	6256713	84	762
2025-01-22 11:20:14.87	120.47	74.53	-32.9	-34.9	10.8	6251220	84	748
2025-01-22 11:20:15.07	120.19	74.62	-32.9	-34.9	10.7	6270904	84	751
2025-01-22 11:20:15.27	119.90	74.71	-32.9	-34.8	10.8	6228637	84	746
2025-01-22 11:20:15.48	119.59	74.81	-33.0	-35.0	10.5	6259613	84	757
2025-01-22 11:20:15.68	119.29	74.90	-32.9	-34.8	10.7	6249389	84	741
2025-01-22 11:20:15.88	118.99	74.99	-32.9	-34.7	10.8	6245422	84	738
2025-01-22 11:20:16.08	118.69	75.08	-32.8	-34.4	10.9	6239776	84	719
2025-01-22 11:20:16.28	118.38	75.16	-33.0	-35.0	10.5	6276092	84	752
2025-01-22 11:20:16.48	118.07	75.25	-33.0	-35.0	10.5	6264953	84	750
2025-01-22 11:20:16.68	117.76	75.34	-33.0	-35.1	10.4	6290740	84	757
2025-01-22 11:20:16.88	117.44	75.43	-33.2	-35.4	10.1	6304626	84	774
2025-01-22 11:20:17.08	117.12	75.52	-33.1	-35.3	10.3	6293182	84	766
2025-01-22 11:20:17.28	116.79	75.60	-33.2	-35.5	9.9	6308898	84	782
2025-01-22 11:20:17.49	116.44	75.69	-33.1	-35.1	10.3	6280364	84	757
2025-01-22 11:20:17.69	116.10	75.78	-32.9	-34.6	10.5	6265106	84	729
2025-01-22 11:20:17.89	115.76	75.86	-32.7	-34.7	11.0	6227111	83	750
2025-01-22 11:20:18.09	115.42	75.95	-32.7	-34.5	11.2	6224822	83	738
2025-01-22 11:20:18.29	115.07	76.03	-32.5	-34.1	11.3	6208190	83	719
2025-01-22 11:20:18.49	114.72	76.12	-32.3	-33.7	11.8	6197814	83	697
2025-01-22 11:20:18.69	114.36	76.20	-32.3	-33.5	11.8	6174621	83	689
2025-01-22 11:20:18.89	114.00	76.29	-32.5	-34.2	11.5	6208648	83	724
2025-01-22 11:20:19.09	113.63	76.37	-32.5	-34.1	11.6	6208496	83	720
2025-01-22 11:20:19.30	113.24	76.45	-32.8	-34.8	11.1	6229705	83	759
2025-01-22 11:20:19.50	112.87	76.54	-32.7	-34.8	11.1	6235961	83	756
2025-01-22 11:20:19.70	112.49	76.62	-32.7	-34.6	11.2	6202239	83	742
2025-01-22 11:20:19.90	112.10	76.70	-32.5	-34.0	11.7	6165008	83	713
2025-01-22 11:20:20.10	111.71	76.78	-32.5	-34.0	11.7	6171264	83	712
2025-01-22 11:20:20.30	111.32	76.86	-32.4	-33.8	11.9	6167144	83	704
2025-01-22 11:20:20.50	110.92	76.94	-32.2	-33.5	12.1	6162872	83	687
2025-01-22 11:20:20.70	110.51	77.01	-32.2	-33.9	12.3	6178741	82	720
2025-01-22 11:20:20.91	110.08	77.10	-32.2	-33.7	12.5	6147766	82	714
2025-01-22 11:20:21.11	109.66	77.17	-32.1	-33.7	12.6	6153717	82	713
2025-01-22 11:20:21.31	109.24	77.25	-32.2	-33.9	12.5	6153106	82	724
2025-01-22 11:20:21.51	108.82	77.33	-32.3	-34.2	12.4	6148834	82	738
2025-01-22 11:20:21.71	108.39	77.40	-32.3	-34.0	12.4	6140594	82	728
2025-01-22 11:20:21.91	107.95	77.48	-32.3	-34.1	12.4	6136169	82	733
