#Pass ID: 20260109_090418_FENGYUN 3F
#Satellite: FENGYUN 3F
#Configuration: FENGYUN 3F
#Start time: 2026-01-09 09:04:11

#Version: 1.5.20200625
#Station: XPeterburg
#Location: 30.318091 lon 59.932769 lat
#TLE: 1 57490U 23111A   25359.20461847  .00000075  00000+0  55793-4 0  9993
#TLE: 2 57490  98.7067  67.2960 0000833 117.6209 242.5052 14.19896763124173

#Time	Az	El	Level	Level2	SNR	BER	Gain	Gain2
2026-01-09 09:04:11.98	38.31	67.46	-38.8	-40.8	3.3	8398429	95	6179
2026-01-09 09:04:12.18	38.40	67.55	-38.8	-48.1	3.6	8028968	82	14339
2026-01-09 09:04:12.38	38.50	67.63	-38.5	-41.4	3.5	8453521	94	6876
2026-01-09 09:04:12.58	38.59	67.72	-38.4	-40.5	3.3	8430747	94	6212
2026-01-09 09:04:12.78	38.68	67.80	-38.4	-40.2	3.3	8401016	94	6041
2026-01-09 09:04:12.98	38.77	67.88	-38.3	-41.5	3.6	8395454	94	7064
2026-01-09 09:04:13.18	38.87	67.97	-38.4	-41.1	3.6	8447181	95	6657
2026-01-09 09:04:13.38	38.96	68.05	-38.5	-40.0	3.4	8365345	95	5883
2026-01-09 09:04:13.59	39.06	68.14	-38.4	-39.6	3.3	8365345	95	5654
2026-01-09 09:04:13.79	39.16	68.23	-38.6	-41.5	3.6	8405101	95	6875
2026-01-09 09:04:13.99	39.25	68.31	-38.6	-41.6	3.6	8365470	95	6931
2026-01-09 09:04:14.19	39.35	68.40	-38.6	-40.7	3.4	8443748	95	6245
2026-01-09 09:04:14.39	39.45	68.48	-38.7	-40.4	3.3	8417816	95	6004
2026-01-09 09:04:14.59	39.55	68.57	-38.7	-40.5	3.3	8391242	95	6067
2026-01-09 09:04:14.79	39.65	68.65	-38.7	-42.1	3.6	8422084	95	7239
2026-01-09 09:04:14.99	39.75	68.74	-38.7	-41.2	3.5	8378757	95	6549
2026-01-09 09:04:15.19	39.85	68.82	-38.7	-40.5	3.3	8378757	95	6041
2026-01-09 09:04:15.40	39.96	68.91	-38.6	-40.3	3.3	8405010	95	5932
2026-01-09 09:04:15.60	40.07	69.00	-38.6	-41.6	3.6	8384593	95	6945
