#Pass ID: 20250104_010327_AQUA
#Satellite: AQUA
#Configuration: AQUA
#almurnet v.1.7.20230919.trace
#Start time: 2025-01-04 01:03:27

#Version: 2.2.20231116
#Station: PPK-1
#Location: 158.6 lon 53.06666 lat
#TLE: 1 27424U 02022A   25003.15423677  .00003847  00000+0  80040-3 0  9996
#TLE: 2 27424  98.3579 319.7126 0001226 121.2786 295.6453 14.60625680205895

#Time	Az	El	Level	Level2	SNR	BER	BlckErr	Temp	State
2025-01-04 01:03:27.48	79.35	7.98	-62.4	-82.2	3.8	7.46e-01	0	44	0
2025-01-04 01:03:28.38	79.20	8.02	-62.5	-82.3	3.8	7.44e-01	0	44	104
2025-01-04 01:03:29.37	79.04	8.06	-62.5	-82.3	3.8	7.46e-01	0	44	104
2025-01-04 01:03:30.28	78.89	8.10	-62.6	-82.5	3.8	7.46e-01	0	44	104
2025-01-04 01:03:31.27	78.72	8.14	-62.4	-82.1	3.8	7.43e-01	0	44	104
2025-01-04 01:03:32.18	78.57	8.18	-62.7	-82.5	3.8	7.46e-01	0	45	104
2025-01-04 01:03:33.17	78.41	8.22	-62.6	-82.4	3.8	7.44e-01	0	45	104
2025-01-04 01:03:34.08	78.26	8.26	-62.7	-82.4	3.8	7.46e-01	0	45	104
2025-01-04 01:03:35.07	78.09	8.31	-62.6	-82.4	3.8	7.48e-01	0	45	104
2025-01-04 01:03:35.98	77.94	8.34	-62.6	-82.4	3.8	7.45e-01	0	45	104
2025-01-04 01:03:36.97	77.77	8.39	-62.6	-82.4	3.8	7.42e-01	0	45	104
2025-01-04 01:03:37.88	77.62	8.42	-62.5	-82.3	3.8	7.47e-01	0	45	104
2025-01-04 01:03:38.87	77.45	8.47	-62.6	-82.4	3.8	7.48e-01	0	45	104
2025-01-04 01:03:39.77	77.30	8.50	-62.6	-82.4	3.8	7.43e-01	0	45	104
2025-01-04 01:03:40.77	77.12	8.55	-62.6	-82.4	3.8	7.46e-01	0	45	104
2025-01-04 01:03:41.67	76.97	8.58	-62.5	-82.3	3.8	7.44e-01	0	45	104
2025-01-04 01:03:42.67	76.80	8.62	-62.6	-82.4	3.8	7.45e-01	0	45	104
2025-01-04 01:03:43.57	76.64	8.66	-62.5	-82.3	3.8	7.45e-01	0	45	104
2025-01-04 01:03:44.57	76.47	8.70	-62.6	-82.4	3.8	7.45e-01	0	46	104
2025-01-04 01:03:45.47	76.32	8.74	-62.6	-82.4	3.8	7.46e-01	0	46	104
2025-01-04 01:03:46.46	76.14	8.78	-62.5	-82.3	3.8	7.46e-01	0	46	104
2025-01-04 01:03:47.36	75.99	8.82	-62.5	-82.3	3.8	7.44e-01	0	46	104
