#Pass ID: 20250104_041614_AQUA
#Satellite: AQUA
#Configuration: AQUA
#almurnet v.1.7.20230919.trace
#Start time: 2025-01-04 04:16:14

#Version: 2.2.20231116
#Station: PPK-1
#Location: 158.6 lon 53.06666 lat
#TLE: 1 27424U 02022A   25003.83405672  .00003116  00000+0  65025-3 0  9991
#TLE: 2 27424  98.3579 320.3986 0001252 121.1109 268.3737 14.60629681205992

#Time	Az	El	Level	Level2	SNR	BER	BlckErr	Temp	State
2025-01-04 04:16:14.90	211.75	8.00	-66.7	-86.6	3.8	7.43e-01	0	44	0
2025-01-04 04:16:15.80	211.86	8.06	-67.4	-86.8	3.8	7.47e-01	0	44	104
2025-01-04 04:16:16.79	211.97	8.13	-67.5	-86.9	3.8	7.44e-01	0	45	104
2025-01-04 04:16:17.70	212.08	8.20	-67.1	-86.4	3.8	7.46e-01	0	44	104
2025-01-04 04:16:18.69	212.19	8.26	-66.8	-86.7	3.8	7.47e-01	0	45	104
2025-01-04 04:16:19.60	212.30	8.33	-66.9	-86.7	3.8	7.49e-01	0	45	104
2025-01-04 04:16:20.59	212.41	8.40	-67.4	-86.7	3.9	7.46e-01	0	45	104
2025-01-04 04:16:21.50	212.52	8.46	-67.5	-86.9	3.8	7.44e-01	0	45	104
2025-01-04 04:16:22.49	212.64	8.53	-67.4	-86.7	3.8	7.44e-01	0	45	104
2025-01-04 04:16:23.40	212.74	8.59	-67.5	-86.8	3.8	7.43e-01	0	45	104
2025-01-04 04:16:24.39	212.86	8.66	-67.5	-86.8	3.8	7.43e-01	0	45	104
2025-01-04 04:16:25.30	212.97	8.73	-67.5	-86.8	3.8	7.45e-01	0	45	104
2025-01-04 04:16:26.29	213.09	8.79	-67.5	-86.8	3.8	7.42e-01	0	45	104
2025-01-04 04:16:27.20	213.20	8.86	-67.5	-86.7	3.8	7.46e-01	0	45	104
2025-01-04 04:16:28.19	213.32	8.93	-67.5	-86.7	3.8	7.45e-01	0	46	104
2025-01-04 04:16:29.10	213.43	8.99	-67.5	-86.7	3.8	7.47e-01	0	45	104
2025-01-04 04:16:30.09	213.55	9.06	-67.5	-86.8	3.8	7.43e-01	0	46	104
2025-01-04 04:16:30.99	213.66	9.13	-67.5	-86.8	3.8	7.47e-01	0	46	104
2025-01-04 04:16:31.98	213.79	9.20	-67.5	-86.8	3.8	7.43e-01	0	46	104
2025-01-04 04:16:32.89	213.90	9.26	-67.4	-86.8	3.8	7.49e-01	0	46	104
2025-01-04 04:16:33.88	214.02	9.33	-67.5	-86.8	3.8	7.44e-01	0	46	104
2025-01-04 04:16:34.78	214.14	9.39	-67.5	-86.8	3.8	7.46e-01	0	46	104
2025-01-04 04:16:35.78	214.26	9.47	-67.5	-86.8	3.8	7.46e-01	0	46	104
2025-01-04 04:16:36.68	214.38	9.53	-67.4	-86.8	3.8	7.44e-01	0	46	104
2025-01-04 04:16:37.68	214.51	9.60	-67.4	-86.8	3.8	7.44e-01	0	46	104
2025-01-04 04:16:38.58	214.62	9.67	-67.5	-86.7	3.8	7.42e-01	0	46	104
