#Pass ID: 20250114_001754_SUOMI NPP
#Satellite: SUOMI NPP
#Configuration: NPP
#almurnet v.1.7.20230919.trace
#Start time: 2025-01-14 00:21:22

#Version: 2.2.20231116
#Station: PPK-1
#Location: 158.6 lon 53.06666 lat
#TLE: 1 37849U 11061A   25013.15774042  .00000145  00000+0  89802-4 0  9991
#TLE: 2 37849  98.7444 314.1696 0001761  43.7896 316.3420 14.19537310684653

#Time	Az	El	Level	Level2	SNR	BER	BlckErr	Temp	State
2025-01-14 00:21:22.18	65.19	19.31	-66.0	-71.6	3.6	0.00e+00	0	42	0
2025-01-14 00:21:23.08	64.98	19.34	-62.0	-63.7	17.9	7.27e-03	0	44	0
2025-01-14 00:21:24.07	64.74	19.36	-61.8	-63.0	18.3	0.00e+00	0	44	0
2025-01-14 00:21:24.98	64.52	19.39	-61.9	-63.3	17.3	0.00e+00	0	44	0
2025-01-14 00:21:25.96	64.29	19.42	-62.0	-63.4	18.1	0.00e+00	0	44	0
2025-01-14 00:21:26.87	64.07	19.44	-62.2	-63.9	17.9	0.00e+00	0	44	0
2025-01-14 00:21:27.86	63.83	19.47	-62.3	-64.1	17.8	0.00e+00	0	44	0
2025-01-14 00:21:28.77	63.61	19.49	-62.7	-65.0	17.4	0.00e+00	0	44	0
2025-01-14 00:21:29.76	63.37	19.51	-63.0	-65.2	17.0	0.00e+00	0	44	0
2025-01-14 00:21:30.66	63.15	19.54	-62.9	-65.1	17.0	0.00e+00	0	44	0
2025-01-14 00:21:31.65	62.91	19.56	-62.5	-64.1	17.6	0.00e+00	0	44	0
2025-01-14 00:21:32.56	62.69	19.58	-62.3	-63.7	17.7	0.00e+00	0	44	0
2025-01-14 00:21:33.55	62.45	19.61	-62.6	-64.6	17.2	0.00e+00	0	45	0
2025-01-14 00:21:34.46	62.23	19.63	-62.5	-64.2	17.4	0.00e+00	0	45	0
2025-01-14 00:21:35.45	61.99	19.65	-62.5	-64.2	17.4	0.00e+00	0	45	0
2025-01-14 00:21:36.36	61.77	19.67	-62.7	-64.8	17.2	0.00e+00	0	45	0
2025-01-14 00:21:37.35	61.52	19.69	-63.2	-65.3	16.6	0.00e+00	0	44	0
2025-01-14 00:21:38.26	61.30	19.71	-63.6	-66.1	16.1	0.00e+00	0	45	0
2025-01-14 00:21:39.25	61.06	19.73	-63.3	-65.5	16.5	0.00e+00	0	45	0
2025-01-14 00:21:40.16	60.84	19.75	-63.2	-65.2	16.7	0.00e+00	0	45	0
2025-01-14 00:21:41.15	60.59	19.77	-63.3	-65.6	16.5	0.00e+00	0	45	0
2025-01-14 00:21:42.06	60.37	19.78	-63.4	-65.6	16.5	0.00e+00	0	45	0
2025-01-14 00:21:43.04	60.13	19.80	-62.8	-64.1	17.3	0.00e+00	0	45	0
2025-01-14 00:21:43.95	59.90	19.82	-62.8	-64.2	17.2	0.00e+00	0	45	0
2025-01-14 00:21:44.94	59.66	19.84	-62.5	-64.1	17.6	0.00e+00	0	45	0
2025-01-14 00:21:45.85	59.43	19.85	-62.7	-64.6	17.3	0.00e+00	0	45	0
2025-01-14 00:21:46.84	59.19	19.87	-62.7	-64.6	17.3	0.00e+00	0	45	0
2025-01-14 00:21:47.75	58.96	19.88	-62.7	-64.6	17.3	0.00e+00	0	46	0
2025-01-14 00:21:48.74	58.72	19.90	-62.9	-64.9	17.1	0.00e+00	0	46	0
2025-01-14 00:21:49.65	58.49	19.91	-63.0	-65.4	16.9	0.00e+00	0	46	0
2025-01-14 00:21:50.64	58.25	19.92	-62.9	-65.0	17.0	0.00e+00	0	46	0
2025-01-14 00:21:51.55	58.02	19.94	-62.8	-64.9	17.0	0.00e+00	0	46	0
2025-01-14 00:21:52.54	57.78	19.95	-62.6	-64.4	17.4	0.00e+00	0	46	0
2025-01-14 00:21:53.44	57.55	19.96	-62.6	-64.5	17.2	0.00e+00	0	45	0
2025-01-14 00:21:54.43	57.30	19.97	-62.6	-64.5	17.2	0.00e+00	0	45	0
2025-01-14 00:21:55.34	57.08	19.98	-62.6	-64.5	17.2	0.00e+00	0	45	0
2025-01-14 00:21:56.33	56.83	20.00	-62.6	-64.5	17.2	0.00e+00	0	45	0
2025-01-14 00:21:57.24	56.60	20.00	-62.6	-64.5	17.2	0.00e+00	0	45	0
2025-01-14 00:21:58.23	56.36	20.01	-62.6	-64.5	17.2	0.00e+00	0	45	0
2025-01-14 00:21:59.14	56.13	20.02	-62.6	-64.5	17.2	0.00e+00	0	45	0
2025-01-14 00:22:00.13	55.88	20.03	-62.6	-64.5	17.2	0.00e+00	0	45	0
2025-01-14 00:22:01.03	55.66	20.04	-62.6	-64.5	17.2	0.00e+00	0	45	0
2025-01-14 00:22:02.03	55.41	20.05	-62.6	-64.5	17.2	0.00e+00	0	45	0
2025-01-14 00:22:02.93	55.18	20.05	-62.6	-64.5	17.2	0.00e+00	0	45	0
2025-01-14 00:22:03.93	54.93	20.06	-62.6	-64.5	17.2	0.00e+00	0	45	0
2025-01-14 00:22:04.83	54.71	20.07	-62.6	-64.5	17.2	0.00e+00	0	45	0
2025-01-14 00:22:05.83	54.46	20.07	-62.6	-64.5	17.2	0.00e+00	0	45	0
2025-01-14 00:22:06.73	54.23	20.08	-62.6	-64.5	17.2	0.00e+00	0	45	0
2025-01-14 00:22:07.72	53.98	20.08	-62.6	-64.5	17.2	0.00e+00	0	45	0
2025-01-14 00:22:08.63	53.75	20.08	-62.6	-64.5	17.2	0.00e+00	0	45	0
2025-01-14 00:22:09.62	53.51	20.09	-62.6	-64.5	17.2	0.00e+00	0	45	0
2025-01-14 00:22:10.53	53.28	20.09	-62.6	-64.5	17.2	0.00e+00	0	45	0
2025-01-14 00:22:11.52	53.03	20.09	-62.6	-64.5	17.2	0.00e+00	0	45	0
2025-01-14 00:22:12.43	52.80	20.10	-62.6	-64.5	17.2	0.00e+00	0	45	0
2025-01-14 00:22:13.42	52.55	20.10	-62.6	-64.5	17.2	0.00e+00	0	45	0
2025-01-14 00:22:14.33	52.32	20.10	-62.6	-64.5	17.2	0.00e+00	0	45	0
