#Pass ID: 20250121_014154_FENGYUN 3D
#Satellite: FENGYUN 3D
#Configuration: FENGYUN 3D
#Start time: 2025-01-21 01:41:48

#Version: 1.5.20200625
#Station: XPeterburg
#Location: 30.318091 lon 59.932769 lat
#TLE: 1 43010U 17072A   25020.13154983  .00000312  00000+0  16958-3 0  9995
#TLE: 2 43010  98.9429 342.4118 0002535  80.2667 279.8795 14.19547046372198

#Time	Az	El	Level	Level2	SNR	BER	Gain	Gain2
2025-01-21 01:41:48.47	43.00	67.52	-39.0	-42.0	3.3	8385429	96	3444
2025-01-21 01:41:48.68	43.12	67.60	-38.2	-65.4	3.5	97995	47	56400
2025-01-21 01:41:48.88	43.23	67.69	-38.6	-53.6	3.5	7524009	73	13837
2025-01-21 01:41:49.08	43.34	67.77	-39.0	-43.0	3.3	8400020	94	3909
2025-01-21 01:41:49.28	43.45	67.85	-38.9	-42.8	3.3	8397480	94	3821
2025-01-21 01:41:49.48	43.56	67.93	-39.1	-43.9	3.6	8397480	95	4297
2025-01-21 01:41:49.68	43.67	68.01	-39.1	-44.0	3.6	8381721	95	4333
2025-01-21 01:41:49.88	43.79	68.09	-39.1	-42.9	3.4	8435783	95	3820
2025-01-21 01:41:50.08	43.90	68.18	-39.1	-42.6	3.3	8435783	95	3670
2025-01-21 01:41:50.28	44.02	68.26	-39.1	-43.9	3.6	8402469	95	4273
2025-01-21 01:41:50.48	44.13	68.34	-39.1	-43.9	3.6	8424030	95	4281
2025-01-21 01:41:50.68	44.25	68.42	-39.1	-42.9	3.4	8424030	95	3837
2025-01-21 01:41:50.89	44.38	68.51	-39.0	-42.2	3.3	8434055	95	3548
2025-01-21 01:41:51.09	44.50	68.59	-38.9	-42.0	3.3	8402069	95	3498
2025-01-21 01:41:51.29	44.62	68.67	-38.8	-43.1	3.6	8402069	95	4033
2025-01-21 01:41:51.49	44.74	68.75	-38.7	-41.9	3.4	8426147	95	3528
2025-01-21 01:41:51.69	44.86	68.83	-38.6	-40.7	3.3	8413455	95	3144
2025-01-21 01:41:51.89	44.99	68.92	-38.3	-39.8	3.4	8413455	95	2909
2025-01-21 01:41:52.09	45.11	69.00	-37.8	-40.2	3.6	8390510	94	3251
2025-01-21 01:41:52.29	45.24	69.08	-37.5	-39.1	4.0	8426651	93	2970
2025-01-21 01:41:52.49	45.36	69.16	-37.0	-37.6	4.2	8299896	92	2634
2025-01-21 01:41:52.69	45.49	69.24	-36.6	-36.7	4.7	8299896	91	2485
2025-01-21 01:41:52.90	45.63	69.33	-35.8	-35.8	5.4	7805625	89	2454
2025-01-21 01:41:53.10	45.76	69.41	-35.1	-34.7	6.2	5040927	88	2356
2025-01-21 01:41:53.30	45.89	69.49	-34.5	-33.9	7.1	5040927	87	2297
2025-01-21 01:41:53.50	46.02	69.57	-33.6	-33.1	7.9	2006767	85	2322
2025-01-21 01:41:53.70	46.16	69.65	-32.9	-32.2	8.8	773654	84	2260
2025-01-21 01:41:53.90	46.29	69.73	-32.3	-31.4	9.6	773654	83	2213
2025-01-21 01:41:54.10	46.43	69.82	-31.8	-30.8	10.4	244583	82	2205
2025-01-21 01:41:54.30	46.56	69.90	-31.2	-30.2	11.0	65128	81	2186
2025-01-21 01:41:54.50	46.70	69.98	-30.7	-29.7	11.7	65128	80	2175
2025-01-21 01:41:54.71	46.85	70.06	-30.2	-29.6	12.2	16078	78	2301
2025-01-21 01:41:54.91	46.99	70.15	-29.8	-28.7	12.7	3868	78	2183
2025-01-21 01:41:55.11	47.13	70.23	-29.3	-28.2	13.2	3868	77	2185
2025-01-21 01:41:55.31	47.27	70.31	-28.9	-28.0	13.7	789	76	2215
2025-01-21 01:41:55.51	47.42	70.39	-28.4	-27.4	14.1	91	75	2201
2025-01-21 01:41:55.71	47.56	70.47	-28.1	-27.3	14.5	0	74	2251
2025-01-21 01:41:55.91	47.71	70.55	-27.8	-26.7	14.8	0	74	2167
2025-01-21 01:41:56.11	47.86	70.63	-27.5	-26.7	15.1	11	73	2233
2025-01-21 01:41:56.31	48.01	70.71	-27.5	-26.6	15.1	11	73	2227
2025-01-21 01:41:56.51	48.16	70.79	-27.4	-26.5	15.2	11	73	2209
2025-01-21 01:41:56.71	48.31	70.87	-27.5	-26.7	15.1	0	73	2234
2025-01-21 01:41:56.91	48.47	70.95	-27.5	-26.7	15.1	0	73	2237
2025-01-21 01:41:57.12	48.63	71.04	-27.5	-26.7	15.2	0	73	2236
2025-01-21 01:41:57.32	48.79	71.12	-27.6	-26.8	15.2	0	73	2245
2025-01-21 01:41:57.52	48.94	71.20	-27.5	-26.6	15.3	0	73	2226
2025-01-21 01:41:57.72	49.10	71.28	-27.4	-26.5	15.3	0	73	2214
2025-01-21 01:41:57.92	49.27	71.36	-27.5	-26.6	15.2	0	73	2226
2025-01-21 01:41:58.12	49.43	71.44	-27.5	-26.7	15.2	0	73	2233
2025-01-21 01:41:58.32	49.59	71.52	-27.5	-26.7	15.2	0	73	2240
2025-01-21 01:41:58.52	49.76	71.60	-27.6	-26.8	15.2	0	73	2257
2025-01-21 01:41:58.72	49.92	71.68	-27.7	-27.0	15.2	0	73	2272
2025-01-21 01:41:58.92	50.09	71.76	-27.7	-27.0	15.2	0	73	2281
2025-01-21 01:41:59.12	50.26	71.84	-27.7	-27.1	15.2	0	73	2289
2025-01-21 01:41:59.32	50.43	71.92	-27.7	-27.0	15.2	0	73	2283
2025-01-21 01:41:59.53	50.62	72.00	-27.6	-27.0	15.3	0	73	2275
2025-01-21 01:41:59.73	50.79	72.08	-27.6	-26.9	15.4	0	73	2264
2025-01-21 01:41:59.93	50.97	72.16	-27.6	-26.8	15.5	0	73	2249
2025-01-21 01:42:00.13	51.15	72.24	-27.5	-26.7	15.5	0	73	2236
2025-01-21 01:42:00.33	51.33	72.32	-27.5	-26.6	15.6	0	73	2221
2025-01-21 01:42:00.53	51.51	72.40	-27.4	-26.5	15.7	0	73	2209
2025-01-21 01:42:00.73	51.69	72.48	-27.4	-26.5	15.7	0	73	2217
2025-01-21 01:42:00.93	51.88	72.56	-27.5	-26.6	15.7	0	73	2227
2025-01-21 01:42:01.13	52.06	72.64	-27.5	-26.7	15.6	0	73	2238
2025-01-21 01:42:01.33	52.25	72.72	-27.5	-26.7	15.6	0	73	2250
2025-01-21 01:42:01.53	52.44	72.80	-27.6	-27.0	15.5	0	73	2281
2025-01-21 01:42:01.74	52.64	72.88	-27.8	-27.2	15.4	0	73	2314
2025-01-21 01:42:01.94	52.84	72.96	-27.9	-27.5	15.3	0	73	2355
2025-01-21 01:42:02.14	53.03	73.03	-28.0	-27.7	15.2	0	73	2381
2025-01-21 01:42:02.34	53.23	73.11	-28.0	-27.8	15.2	0	73	2396
2025-01-21 01:42:02.54	53.43	73.19	-28.0	-27.8	15.2	0	73	2397
2025-01-21 01:42:02.74	53.63	73.27	-28.0	-27.7	15.2	11	73	2385
2025-01-21 01:42:02.94	53.84	73.35	-27.9	-27.6	15.3	11	73	2366
2025-01-21 01:42:03.14	54.04	73.42	-27.8	-27.4	15.4	0	73	2333
2025-01-21 01:42:03.34	54.25	73.50	-27.7	-27.1	15.6	0	73	2300
2025-01-21 01:42:03.55	54.47	73.58	-27.6	-26.9	15.7	0	73	2275
2025-01-21 01:42:03.75	54.68	73.66	-27.6	-26.8	15.8	0	73	2260
2025-01-21 01:42:03.95	54.90	73.74	-27.5	-26.8	15.8	0	73	2254
2025-01-21 01:42:04.15	55.11	73.81	-27.6	-26.8	15.7	0	73	2262
2025-01-21 01:42:04.35	55.33	73.89	-27.7	-27.1	15.7	0	73	2291
2025-01-21 01:42:04.55	55.55	73.96	-27.7	-27.1	15.6	0	73	2298
2025-01-21 01:42:04.75	55.78	74.04	-27.8	-27.4	15.4	0	73	2339
2025-01-21 01:42:04.95	56.00	74.12	-28.0	-27.7	15.3	0	73	2377
2025-01-21 01:42:05.15	56.23	74.19	-28.1	-27.9	15.2	0	73	2402
2025-01-21 01:42:05.35	56.46	74.27	-28.2	-28.0	15.1	0	73	2431
2025-01-21 01:42:05.55	56.69	74.34	-28.2	-28.2	15.0	0	73	2454
2025-01-21 01:42:05.76	56.93	74.42	-28.2	-28.2	15.0	0	73	2453
2025-01-21 01:42:05.96	57.17	74.50	-28.2	-28.1	15.0	0	73	2438
2025-01-21 01:42:06.16	57.41	74.57	-28.1	-28.0	15.1	0	73	2419
2025-01-21 01:42:06.36	57.65	74.65	-28.0	-27.8	15.2	0	73	2394
2025-01-21 01:42:06.56	57.90	74.72	-28.0	-27.7	15.3	0	73	2376
2025-01-21 01:42:06.76	58.14	74.79	-27.9	-27.5	15.4	0	73	2343
2025-01-21 01:42:06.96	58.39	74.87	-27.8	-27.2	15.5	0	73	2314
2025-01-21 01:42:07.16	58.64	74.94	-27.7	-27.1	15.6	0	73	2295
2025-01-21 01:42:07.36	58.90	75.02	-27.6	-26.9	15.7	0	73	2267
2025-01-21 01:42:07.56	59.15	75.09	-27.5	-26.8	15.7	0	73	2254
2025-01-21 01:42:07.77	59.42	75.17	-27.5	-26.7	15.8	0	73	2242
