#Pass ID: 20250101_051835_METEOR-M2 3
#Satellite: METEOR-M2 3
#Configuration: METEOR-M2 3
#Start time: 2025-01-01 05:18:40.692066

#LorettStation: 1.0.0 05.05.2024
#Station: Planum_Noyabrsk
#Location: 75.446886 lon 63.207202 lat
#TLE: 1 57166U 23091A   24366.56827974  .00000173  00000+0  94364-4 0  9999
#TLE: 2 57166  98.6872  59.2055 0002925 279.5427  80.5421 14.23965181 78710

#Time	Az	El	Level	SNR
2025-01-01 05:18:46.897695	21.3	31.2	-60.1	0.0
2025-01-01 05:18:48.040652	21.3	31.4	-57.5	0.0
2025-01-01 05:18:49.182611	21.3	31.7	-55.3	0.0
2025-01-01 05:18:50.327563	21.3	31.9	-61.3	0.0
2025-01-01 05:18:51.474509	21.4	32.2	-62.2	0.0
2025-01-01 05:18:52.621455	21.4	32.4	-50.0	0.0
2025-01-01 05:18:53.763922	21.4	32.6	-57.6	0.0
2025-01-01 05:18:54.908874	21.4	32.9	-51.2	0.0
2025-01-01 05:18:56.054821	21.4	33.1	-51.7	0.0
2025-01-01 05:18:57.197799	21.4	33.4	-51.7	0.0
2025-01-01 05:18:58.340757	21.4	33.6	-57.6	0.0
2025-01-01 05:18:59.483713	21.5	33.9	-53.2	0.0
2025-01-01 05:19:00.634161	21.5	34.1	-51.8	0.0
2025-01-01 05:19:01.776119	21.5	34.4	-60.0	0.0
2025-01-01 05:19:02.921071	21.5	34.6	-50.1	0.0
2025-01-01 05:19:04.063030	21.5	34.9	-51.2	0.0
2025-01-01 05:19:05.205987	21.5	35.1	-51.1	0.0
2025-01-01 05:19:06.348453	21.5	35.4	-51.4	0.0
2025-01-01 05:19:07.490919	21.6	35.7	-52.3	0.0
2025-01-01 05:19:08.635383	21.6	35.9	-51.7	0.0
2025-01-01 05:19:09.777342	21.6	36.2	-51.4	0.0
2025-01-01 05:19:10.921296	21.6	36.5	-54.0	0.0
2025-01-01 05:19:12.062764	21.6	36.7	-53.3	0.0
2025-01-01 05:19:13.204724	21.6	37.0	-54.2	0.0
2025-01-01 05:19:14.347680	21.6	37.3	-55.2	0.0
2025-01-01 05:19:15.491636	21.7	37.6	-56.6	0.0
2025-01-01 05:19:16.633593	21.7	37.9	-54.4	0.0
2025-01-01 05:19:17.776550	21.7	38.2	-53.1	0.0
2025-01-01 05:19:18.918510	21.7	38.4	-58.7	1.5
2025-01-01 05:19:20.061469	21.7	38.7	-60.1	2.7
2025-01-01 05:19:21.202937	21.8	39.0	-59.2	2.0
2025-01-01 05:19:22.346892	21.8	39.3	-56.9	0.0
2025-01-01 05:19:23.488850	21.8	39.6	-58.2	0.4
2025-01-01 05:19:24.630810	21.8	39.9	-60.7	5.3
2025-01-01 05:19:25.774764	21.8	40.2	-64.2	7.6
2025-01-01 05:19:26.918717	21.8	40.5	-64.8	4.3
2025-01-01 05:19:28.060677	21.9	40.8	-63.7	4.6
2025-01-01 05:19:29.204631	21.9	41.1	-65.0	7.6
2025-01-01 05:19:30.348585	21.9	41.5	-61.1	5.1
2025-01-01 05:19:31.490545	21.9	41.8	-59.4	2.1
2025-01-01 05:19:32.634498	21.9	42.1	-63.3	9.7
2025-01-01 05:19:33.776967	22.0	42.4	-61.4	7.4
2025-01-01 05:19:34.918927	22.0	42.7	-62.0	6.4
2025-01-01 05:19:36.064874	22.0	43.1	-63.3	6.4
2025-01-01 05:19:37.210336	22.0	43.4	-63.1	9.3
2025-01-01 05:19:38.354290	22.0	43.7	-65.7	11.3
2025-01-01 05:19:39.497247	22.1	44.1	-65.1	12.8
2025-01-01 05:19:40.639206	22.1	44.4	-64.2	9.1
2025-01-01 05:19:41.780168	22.1	44.8	-63.9	9.1
2025-01-01 05:19:42.925119	22.1	45.1	-64.4	12.0
2025-01-01 05:19:44.067079	22.2	45.5	-63.6	9.7
2025-01-01 05:19:45.210035	22.2	45.8	-64.9	12.6
2025-01-01 05:19:46.353499	22.2	46.2	-64.7	10.3
2025-01-01 05:19:47.496455	22.2	46.5	-64.0	10.3
2025-01-01 05:19:48.637418	22.3	46.9	-64.2	10.7
2025-01-01 05:19:49.779396	22.3	47.2	-66.1	14.0
2025-01-01 05:19:50.920358	22.3	47.6	-67.3	14.3
2025-01-01 05:19:52.066307	22.3	48.0	-67.1	14.7
2025-01-01 05:19:53.209796	22.4	48.4	-66.9	12.7
2025-01-01 05:19:54.351755	22.4	48.7	-66.8	13.4
2025-01-01 05:19:55.491720	22.4	49.1	-65.9	12.4
2025-01-01 05:19:56.633679	22.5	49.5	-67.0	12.0
2025-01-01 05:19:57.776636	22.5	49.9	-67.9	14.1
2025-01-01 05:19:58.921587	22.5	50.3	-67.7	13.9
2025-01-01 05:20:00.062063	22.5	50.7	-66.7	12.1
2025-01-01 05:20:01.206013	22.6	51.1	-67.5	14.1
2025-01-01 05:20:02.347973	22.6	51.5	-67.3	13.2
2025-01-01 05:20:03.491927	22.6	51.9	-65.9	10.4
2025-01-01 05:20:04.634884	22.7	52.3	-66.2	10.7
2025-01-01 05:20:05.776843	22.7	52.7	-67.2	12.4
2025-01-01 05:20:06.921794	22.7	53.1	-65.9	7.2
2025-01-01 05:20:08.063753	22.8	53.5	-65.3	7.9
2025-01-01 05:20:09.206710	22.8	53.9	-66.1	8.1
2025-01-01 05:20:10.350664	22.9	54.4	-66.4	8.1
2025-01-01 05:20:11.493620	22.9	54.8	-66.1	7.6
2025-01-01 05:20:12.636090	22.9	55.2	-65.0	7.2
2025-01-01 05:20:13.778049	23.0	55.7	-65.0	5.6
2025-01-01 05:20:14.922005	23.0	56.1	-66.4	9.3
2025-01-01 05:20:16.063963	23.1	56.5	-65.1	5.6
2025-01-01 05:20:17.207916	23.1	57.0	-63.9	3.1
2025-01-01 05:20:18.351870	23.2	57.4	-64.6	5.7
2025-01-01 05:20:19.493830	23.2	57.9	-64.9	5.3
2025-01-01 05:20:20.635788	23.3	58.4	-65.4	7.0
2025-01-01 05:20:21.776750	23.3	58.8	-67.6	7.3
2025-01-01 05:20:22.919707	23.4	59.3	-66.9	4.0
2025-01-01 05:20:24.062175	23.4	59.7	-67.5	8.6
2025-01-01 05:20:25.205131	23.5	60.2	-65.4	5.5
2025-01-01 05:20:26.349086	23.5	60.7	-64.3	4.2
2025-01-01 05:20:27.495034	23.6	61.2	-63.6	4.3
2025-01-01 05:20:28.636504	23.7	61.6	-62.7	2.9
2025-01-01 05:20:29.778464	23.7	62.1	-62.9	3.5
2025-01-01 05:20:30.920423	23.8	62.6	-63.6	2.7
2025-01-01 05:20:32.062404	23.9	63.1	-63.0	4.0
2025-01-01 05:20:33.205362	23.9	63.6	-65.5	6.2
2025-01-01 05:20:34.348824	24.0	64.1	-67.3	8.6
2025-01-01 05:20:35.492288	24.1	64.6	-67.2	8.9
2025-01-01 05:20:36.637239	24.2	65.1	-64.4	7.1
2025-01-01 05:20:37.782191	24.3	65.6	-66.2	7.5
2025-01-01 05:20:38.926653	24.4	66.1	-66.3	7.8
2025-01-01 05:20:40.070606	24.5	66.7	-67.2	7.6
2025-01-01 05:20:41.213563	24.6	67.2	-67.1	9.2
2025-01-01 05:20:42.356519	24.7	67.7	-67.5	7.6
2025-01-01 05:20:43.499495	24.8	68.2	-63.6	3.9
2025-01-01 05:20:44.643450	24.9	68.8	-62.4	1.2
2025-01-01 05:20:45.785916	25.0	69.3	-66.4	9.6
2025-01-01 05:20:46.927895	25.2	69.8	-62.6	2.5
2025-01-01 05:20:48.070854	25.3	70.4	-65.0	9.2
2025-01-01 05:20:49.214806	25.4	70.9	-65.5	9.6
2025-01-01 05:20:50.359267	25.6	71.4	-65.3	9.3
2025-01-01 05:20:51.503221	25.7	72.0	-65.3	8.8
2025-01-01 05:20:52.644183	25.9	72.5	-65.2	7.0
2025-01-01 05:20:53.789134	26.1	73.1	-65.4	7.4
2025-01-01 05:20:54.934086	26.3	73.6	-65.4	7.1
2025-01-01 05:20:56.076063	26.5	74.2	-67.1	8.8
2025-01-01 05:20:57.220017	26.7	74.8	-66.4	7.8
2025-01-01 05:20:58.363971	27.0	75.3	-66.3	8.3
2025-01-01 05:20:59.508922	27.3	75.9	-66.5	9.4
2025-01-01 05:21:00.651393	27.5	76.4	-63.4	3.5
2025-01-01 05:21:01.794348	27.9	77.0	-66.8	9.7
2025-01-01 05:21:02.939307	28.2	77.6	-66.7	9.4
2025-01-01 05:21:04.084759	28.6	78.2	-66.8	9.2
2025-01-01 05:21:05.230709	29.0	78.7	-66.8	10.7
2025-01-01 05:21:06.373665	29.5	79.3	-66.8	9.9
2025-01-01 05:21:07.515624	30.0	79.9	-66.8	10.1
2025-01-01 05:21:08.661573	30.5	80.4	-67.0	10.0
2025-01-01 05:21:09.803531	31.2	81.0	-67.7	8.0
2025-01-01 05:21:10.945491	31.9	81.6	-67.2	7.6
2025-01-01 05:21:12.088447	32.8	82.2	-68.4	9.1
2025-01-01 05:21:13.229919	33.8	82.7	-67.6	8.2
2025-01-01 05:21:14.373871	34.9	83.3	-68.1	8.3
2025-01-01 05:21:15.514833	36.3	83.9	-68.3	8.9
2025-01-01 05:21:16.657789	38.0	84.5	-64.7	3.9
2025-01-01 05:21:17.804248	40.0	85.0	-68.0	8.1
2025-01-01 05:21:18.945210	42.5	85.6	-62.9	1.4
2025-01-01 05:21:20.089164	45.8	86.1	-63.4	3.2
2025-01-01 05:21:21.233148	50.2	86.7	-65.5	8.5
2025-01-01 05:21:22.375077	56.1	87.2	-65.0	5.2
2025-01-01 05:21:23.518541	64.5	87.6	-66.4	10.2
2025-01-01 05:21:24.660499	76.5	88.0	-61.5	8.8
2025-01-01 05:21:25.802460	93.1	88.3	-64.4	0.6
2025-01-01 05:21:26.948417	113.5	88.4	-64.9	10.0
2025-01-01 05:21:28.093359	133.2	88.2	-63.2	6.5
2025-01-01 05:21:29.235318	148.6	87.9	-64.9	10.6
2025-01-01 05:21:30.377277	159.5	87.5	-65.0	8.9
2025-01-01 05:21:31.523737	167.2	87.0	-66.0	10.6
2025-01-01 05:21:32.663718	172.7	86.5	-63.9	7.7
2025-01-01 05:21:33.806675	176.7	86.0	-65.8	11.5
2025-01-01 05:21:34.947147	179.8	85.4	-62.9	8.5
2025-01-01 05:21:36.090103	182.2	84.9	-65.8	10.8
2025-01-01 05:21:37.235055	184.1	84.3	-66.5	8.4
2025-01-01 05:21:38.382001	185.7	83.7	-63.4	4.4
2025-01-01 05:21:39.524958	187.0	83.2	-63.6	3.8
2025-01-01 05:21:40.669419	188.1	82.6	-66.2	9.1
2025-01-01 05:21:41.812375	189.1	82.0	-66.6	9.6
2025-01-01 05:21:42.961316	189.9	81.4	-64.7	5.4
2025-01-01 05:21:44.105270	190.6	80.9	-66.4	9.7
2025-01-01 05:21:45.247738	191.2	80.3	-67.6	10.3
2025-01-01 05:21:46.395680	191.8	79.7	-67.3	11.3
2025-01-01 05:21:47.538637	192.3	79.1	-66.4	10.2
2025-01-01 05:21:48.682592	192.7	78.6	-64.8	10.2
2025-01-01 05:21:49.825547	193.1	78.0	-66.8	13.0
2025-01-01 05:21:50.969502	193.5	77.4	-64.4	9.7
2025-01-01 05:21:52.111461	193.8	76.9	-67.2	13.7
2025-01-01 05:21:53.259914	194.1	76.3	-65.9	11.5
2025-01-01 05:21:54.402872	194.4	75.7	-67.5	12.4
2025-01-01 05:21:55.547336	194.7	75.2	-67.8	10.2
2025-01-01 05:21:56.689296	194.9	74.6	-65.1	8.7
2025-01-01 05:21:57.832759	195.1	74.0	-66.1	11.1
2025-01-01 05:21:58.976712	195.4	73.5	-66.8	12.0
2025-01-01 05:22:00.119669	195.5	72.9	-67.8	12.3
2025-01-01 05:22:01.265618	195.7	72.4	-68.4	12.1
2025-01-01 05:22:02.407092	195.9	71.8	-68.5	12.7
2025-01-01 05:22:03.548563	196.1	71.3	-68.4	11.6
