#Pass ID: 20250114_100258_SUOMI NPP
#Satellite: SUOMI NPP
#Configuration: NPP
#Start time: 2025-01-14 10:02:52

#Version: 1.5.20200625
#Station: X_MFTI_01
#Location: 37.5186 lon 55.9291 lat
#TLE: 1 37849U 11061A   23362.48341244  .00000167  00000+0  99749-4 0  9991
#TLE: 2 37849  98.7252 298.0509 0001500  77.1966 282.9377 14.19535461630502

#Time	Az	El	Level	Level2	SNR	BER	Gain	Gain2
2025-01-14 10:02:52.85	165.71	67.83	-71.3	-96.0	3.8	14946968	99	61941
2025-01-14 10:02:53.07	165.73	67.93	-71.4	-96.2	3.8	14910377	99	62144
2025-01-14 10:02:53.28	165.75	68.02	-71.5	-96.3	3.8	14910377	99	62197
2025-01-14 10:02:53.49	165.76	68.12	-71.4	-96.1	3.8	14901115	99	62155
2025-01-14 10:02:53.69	165.78	68.21	-71.3	-96.0	3.8	14901115	99	62193
2025-01-14 10:02:53.90	165.80	68.31	-71.5	-96.2	3.8	14904678	99	62109
2025-01-14 10:02:54.11	165.82	68.40	-71.3	-96.0	3.8	14904678	99	62043
2025-01-14 10:02:54.32	165.83	68.50	-71.4	-96.1	3.8	14901657	99	62113
2025-01-14 10:02:54.53	165.85	68.59	-71.4	-96.1	3.8	14901657	99	62091
2025-01-14 10:02:54.74	165.87	68.69	-71.3	-96.0	3.9	14901657	99	61986
2025-01-14 10:02:54.95	165.89	68.79	-71.3	-96.0	3.9	14917427	99	61912
2025-01-14 10:02:55.16	165.91	68.88	-71.4	-96.1	3.9	14917427	99	61824
2025-01-14 10:02:55.36	165.93	68.98	-71.4	-96.1	3.8	14916015	99	62149
2025-01-14 10:02:55.57	165.94	69.07	-71.3	-96.1	3.8	14916015	99	62155
2025-01-14 10:02:55.78	165.96	69.17	-71.5	-96.2	3.8	14899658	99	62168
2025-01-14 10:02:55.99	165.98	69.27	-71.5	-96.2	3.8	14899658	99	62198
2025-01-14 10:02:56.19	166.00	69.36	-71.4	-96.2	3.8	14905639	99	62310
2025-01-14 10:02:56.40	166.02	69.46	-71.4	-96.1	3.8	14905639	99	62210
2025-01-14 10:02:56.61	166.04	69.55	-71.4	-96.2	3.9	14909469	99	62024
2025-01-14 10:02:56.82	166.06	69.65	-71.4	-96.0	3.8	14909469	99	61571
2025-01-14 10:02:57.03	166.08	69.75	-71.4	-96.1	3.8	14897994	99	61409
2025-01-14 10:02:57.24	166.10	69.85	-71.4	-96.1	3.8	14897994	99	61879
2025-01-14 10:02:57.45	166.12	69.94	-71.4	-96.2	3.8	14910087	99	61954
2025-01-14 10:02:57.66	166.14	70.04	-71.3	-96.1	3.8	14910087	99	61929
2025-01-14 10:02:57.86	166.16	70.14	-71.4	-96.1	3.8	14912940	99	61963
2025-01-14 10:02:58.07	166.18	70.23	-71.4	-96.1	3.8	14912940	99	62080
2025-01-14 10:02:58.28	166.21	70.33	-71.4	-96.1	3.8	14909912	99	61986
2025-01-14 10:02:58.49	166.23	70.43	-71.4	-96.1	3.8	14909912	99	61914
2025-01-14 10:02:58.70	166.25	70.53	-71.4	-96.1	3.8	14909912	99	61983
2025-01-14 10:02:58.91	166.27	70.63	-71.4	-96.1	3.8	14913383	99	62004
2025-01-14 10:02:59.12	166.29	70.72	-71.4	-96.0	3.8	14905548	99	61726
2025-01-14 10:02:59.33	166.32	70.82	-71.3	-96.1	3.8	14905548	99	62078
