#Pass ID: 20250115_015423_FENGYUN 3D
#Satellite: FENGYUN 3D
#Configuration: FENGYUN 3D
#Start time: 2025-01-15 01:54:17

#Version: 1.5.20200625
#Station: XPeterburg
#Location: 30.318091 lon 59.932769 lat
#TLE: 1 43010U 17072A   25013.15357986  .00000173  00000+0  10357-3 0  9999
#TLE: 2 43010  98.9417 335.3679 0002515  91.7513 268.3950 14.19542661371208

#Time	Az	El	Level	Level2	SNR	BER	Gain	Gain2
2025-01-15 01:54:17.90	11.75	67.74	-38.9	-41.9	3.3	8395717	95	3475
2025-01-15 01:54:18.10	11.71	67.83	-37.4	-64.5	3.6	97995	46	55521
2025-01-15 01:54:18.30	11.67	67.92	-38.2	-52.3	3.5	7646575	73	12499
2025-01-15 01:54:18.50	11.63	68.01	-38.5	-41.5	3.3	8440635	94	3464
2025-01-15 01:54:18.70	11.59	68.10	-38.4	-40.9	3.3	8397171	94	3286
2025-01-15 01:54:18.90	11.55	68.19	-38.3	-41.8	3.6	8397171	94	3711
2025-01-15 01:54:19.10	11.51	68.28	-38.1	-40.9	3.7	8423755	94	3415
2025-01-15 01:54:19.30	11.47	68.37	-37.8	-39.2	3.7	8395099	94	2874
2025-01-15 01:54:19.50	11.43	68.46	-37.6	-38.6	3.8	8395099	93	2778
2025-01-15 01:54:19.71	11.39	68.56	-37.2	-37.9	4.2	8321777	92	2675
2025-01-15 01:54:19.91	11.35	68.65	-36.8	-36.9	4.6	8118541	92	2475
2025-01-15 01:54:20.11	11.30	68.74	-36.4	-36.2	5.1	8118541	91	2407
2025-01-15 01:54:20.31	11.26	68.83	-35.7	-35.7	5.7	7515289	89	2455
2025-01-15 01:54:20.51	11.22	68.92	-35.3	-34.7	6.3	4288776	89	2300
2025-01-15 01:54:20.71	11.18	69.01	-34.7	-34.1	7.0	4288776	88	2277
2025-01-15 01:54:20.91	11.13	69.10	-34.3	-33.6	7.6	2182342	87	2265
2025-01-15 01:54:21.11	11.09	69.19	-33.6	-33.2	8.2	1116508	85	2339
2025-01-15 01:54:21.31	11.04	69.28	-33.1	-32.7	8.8	1116508	84	2333
2025-01-15 01:54:21.51	11.00	69.38	-32.7	-32.3	9.3	538856	83	2344
2025-01-15 01:54:21.72	10.95	69.47	-32.3	-32.0	10.0	233505	82	2363
2025-01-15 01:54:21.92	10.91	69.56	-31.9	-31.0	10.5	87924	82	2237
2025-01-15 01:54:22.12	10.86	69.65	-31.3	-30.4	11.2	87924	81	2220
2025-01-15 01:54:22.32	10.81	69.75	-31.0	-30.2	11.7	27706	80	2254
2025-01-15 01:54:22.52	10.77	69.84	-30.3	-29.3	12.3	7038	79	2201
2025-01-15 01:54:22.72	10.72	69.93	-29.8	-28.9	12.9	7038	78	2206
2025-01-15 01:54:22.92	10.67	70.02	-29.4	-28.4	13.4	1510	77	2209
2025-01-15 01:54:23.12	10.62	70.11	-29.0	-28.3	13.9	251	76	2256
2025-01-15 01:54:23.32	10.58	70.20	-28.5	-27.7	14.3	251	75	2246
2025-01-15 01:54:23.52	10.53	70.30	-28.3	-27.7	14.5	11	74	2313
2025-01-15 01:54:23.72	10.48	70.39	-28.1	-27.3	14.8	34	74	2259
2025-01-15 01:54:23.92	10.43	70.48	-28.0	-27.1	14.9	34	74	2226
2025-01-15 01:54:24.13	10.37	70.58	-27.9	-27.0	15.0	0	74	2218
2025-01-15 01:54:24.33	10.32	70.67	-27.9	-27.0	14.9	0	74	2216
2025-01-15 01:54:24.53	10.27	70.76	-27.8	-26.8	15.0	0	74	2190
2025-01-15 01:54:24.73	10.22	70.85	-27.7	-27.1	15.1	11	73	2287
2025-01-15 01:54:24.93	10.16	70.95	-28.0	-27.6	14.8	0	73	2354
2025-01-15 01:54:25.13	10.11	71.04	-27.6	-26.9	15.1	11	73	2255
2025-01-15 01:54:25.33	10.06	71.13	-27.8	-27.3	14.9	11	73	2315
2025-01-15 01:54:25.53	10.00	71.22	-27.7	-27.1	15.0	0	73	2297
2025-01-15 01:54:25.73	9.95	71.32	-27.8	-27.2	14.9	0	73	2309
2025-01-15 01:54:25.93	9.89	71.41	-27.8	-27.2	14.9	0	73	2300
2025-01-15 01:54:26.14	9.83	71.51	-27.8	-27.2	14.9	0	73	2305
2025-01-15 01:54:26.34	9.77	71.60	-28.0	-27.6	14.7	11	73	2356
2025-01-15 01:54:26.54	9.71	71.69	-27.9	-27.4	14.8	11	73	2328
2025-01-15 01:54:26.74	9.66	71.79	-28.0	-27.6	14.7	0	73	2360
2025-01-15 01:54:26.94	9.60	71.88	-27.9	-27.5	14.8	0	73	2339
2025-01-15 01:54:27.14	9.54	71.97	-28.0	-27.7	14.7	0	73	2373
2025-01-15 01:54:27.34	9.48	72.07	-28.1	-27.8	14.7	0	73	2375
2025-01-15 01:54:27.54	9.42	72.16	-28.0	-27.6	14.8	11	73	2363
2025-01-15 01:54:27.74	9.35	72.25	-28.1	-27.8	14.8	0	73	2380
2025-01-15 01:54:27.94	9.29	72.35	-28.0	-27.6	14.9	0	73	2364
2025-01-15 01:54:28.14	9.23	72.44	-28.0	-27.7	14.9	0	73	2365
2025-01-15 01:54:28.34	9.16	72.53	-28.1	-27.8	14.9	0	73	2384
2025-01-15 01:54:28.55	9.10	72.63	-28.1	-27.8	14.9	0	73	2395
2025-01-15 01:54:28.75	9.03	72.72	-28.1	-27.9	14.9	0	73	2406
2025-01-15 01:54:28.95	8.97	72.82	-28.1	-27.9	14.9	0	73	2407
2025-01-15 01:54:29.15	8.90	72.91	-28.1	-28.0	15.0	0	73	2415
2025-01-15 01:54:29.35	8.83	73.01	-28.2	-28.0	15.0	0	73	2421
2025-01-15 01:54:29.55	8.76	73.10	-28.2	-28.2	14.9	0	73	2451
2025-01-15 01:54:29.75	8.69	73.19	-28.2	-28.1	15.0	0	73	2442
2025-01-15 01:54:29.95	8.62	73.29	-28.4	-28.5	14.8	0	73	2489
2025-01-15 01:54:30.15	8.55	73.38	-28.4	-28.5	14.8	0	73	2494
2025-01-15 01:54:30.35	8.48	73.48	-28.4	-28.6	14.8	0	73	2519
2025-01-15 01:54:30.56	8.40	73.57	-28.4	-28.6	14.9	0	73	2514
2025-01-15 01:54:30.76	8.33	73.67	-28.5	-28.7	14.8	0	73	2522
2025-01-15 01:54:30.96	8.25	73.76	-28.5	-28.7	14.8	0	73	2529
2025-01-15 01:54:31.16	8.18	73.86	-28.5	-28.3	14.8	0	74	2401
2025-01-15 01:54:31.36	8.10	73.95	-28.5	-28.3	14.7	0	74	2402
2025-01-15 01:54:31.56	8.03	74.05	-28.6	-28.4	14.7	11	74	2412
