#Pass ID: 20260114_042359_FENGYUN 3E
#Satellite: FENGYUN 3E
#Configuration: FENGYUN 3E
#Start time: 2026-01-14 04:23:52

#Version: 1.5.20200625
#Station: XPeterburg
#Location: 30.318091 lon 59.932769 lat
#TLE: 1 49008U 21062A   26011.97558190  .00000066  00000+0  51928-4 0  9996
#TLE: 2 49008  98.7491  17.1395 0001916 144.4283 215.7021 14.19885193234411

#Time	Az	El	Level	Level2	SNR	BER	Gain	Gain2
2026-01-14 04:23:52.92	76.78	68.80	-38.5	-41.0	3.3	8389297	94	6605
2026-01-14 04:23:53.13	77.03	68.84	-37.8	-48.7	3.6	7954078	78	17177
2026-01-14 04:23:53.33	77.26	68.89	-38.2	-41.2	3.5	8444927	93	6951
2026-01-14 04:23:53.53	77.50	68.93	-38.1	-40.2	3.3	8430747	93	6258
2026-01-14 04:23:53.73	77.74	68.97	-38.0	-39.9	3.3	8388244	93	6091
2026-01-14 04:23:53.93	77.98	69.01	-38.0	-41.1	3.6	8404724	93	7076
2026-01-14 04:23:54.13	78.22	69.06	-38.0	-41.0	3.6	8434696	93	6954
2026-01-14 04:23:54.33	78.47	69.10	-38.0	-40.0	3.4	8434696	93	6186
2026-01-14 04:23:54.53	78.71	69.14	-38.0	-39.7	3.4	8404666	93	6005
2026-01-14 04:23:54.73	78.95	69.18	-38.0	-41.2	3.6	8380439	93	7107
2026-01-14 04:23:54.94	79.21	69.22	-38.0	-41.3	3.6	8414669	93	7161
2026-01-14 04:23:55.14	79.46	69.26	-38.0	-39.9	3.4	8374179	94	6088
2026-01-14 04:23:55.34	79.71	69.30	-38.1	-39.6	3.3	8417449	94	5857
2026-01-14 04:23:55.54	79.96	69.34	-38.1	-39.6	3.3	8387454	94	5915
2026-01-14 04:23:55.74	80.21	69.38	-37.9	-40.7	3.6	8366535	94	6737
2026-01-14 04:23:55.94	80.46	69.42	-37.9	-39.9	3.5	8442214	94	6194
2026-01-14 04:23:56.14	80.71	69.46	-37.9	-39.0	3.3	8442214	94	5632
2026-01-14 04:23:56.34	80.96	69.50	-37.9	-39.0	3.3	8397880	94	5614
2026-01-14 04:23:56.54	81.22	69.54	-37.8	-40.3	3.6	8392993	94	6549
2026-01-14 04:23:56.75	81.48	69.58	-37.8	-39.6	3.6	8437351	94	6047
2026-01-14 04:23:56.95	81.74	69.62	-37.8	-39.3	3.5	8416374	93	5820
2026-01-14 04:23:57.15	82.00	69.65	-37.8	-39.1	3.4	8385967	93	5739
2026-01-14 04:23:57.35	82.26	69.69	-37.8	-40.5	3.6	8403865	93	6759
2026-01-14 04:23:57.55	82.52	69.73	-37.7	-40.2	3.7	8425106	93	6523
2026-01-14 04:23:57.75	82.78	69.76	-37.7	-39.2	3.5	8425106	93	5810
2026-01-14 04:23:57.95	83.04	69.80	-37.8	-39.0	3.4	8416397	93	5693
2026-01-14 04:23:58.15	83.30	69.83	-37.7	-40.4	3.6	8378849	93	6724
2026-01-14 04:23:58.35	83.56	69.87	-37.8	-40.5	3.6	8403156	93	6749
2026-01-14 04:23:58.55	83.83	69.90	-37.8	-39.5	3.5	8435531	93	5987
2026-01-14 04:23:58.76	84.10	69.94	-37.8	-39.1	3.4	8396427	93	5745
2026-01-14 04:23:58.96	84.37	69.97	-37.7	-39.0	3.5	8387237	93	5690
2026-01-14 04:23:59.16	84.64	70.01	-37.7	-40.2	3.6	8420436	93	6600
2026-01-14 04:23:59.36	84.91	70.04	-37.5	-39.0	3.6	8420436	93	5818
2026-01-14 04:23:59.56	85.17	70.07	-37.3	-37.7	3.7	8411258	93	5147
2026-01-14 04:23:59.76	85.44	70.10	-36.9	-37.0	3.9	8370288	92	4978
2026-01-14 04:23:59.96	85.71	70.13	-36.4	-36.2	4.3	8305023	91	4805
2026-01-14 04:24:00.16	85.99	70.17	-35.6	-35.2	5.0	8084243	89	4720
2026-01-14 04:24:00.36	86.26	70.20	-34.8	-34.0	5.7	7405780	88	4469
2026-01-14 04:24:00.56	86.53	70.23	-33.8	-32.8	6.7	3417503	86	4416
2026-01-14 04:24:00.77	86.82	70.26	-33.0	-32.4	7.7	1439941	84	4543
2026-01-14 04:24:00.97	87.10	70.29	-32.1	-31.4	9.0	602760	82	4557
2026-01-14 04:24:01.17	87.37	70.32	-31.3	-30.3	10.0	201839	81	4382
2026-01-14 04:24:01.37	87.65	70.35	-30.9	-29.9	10.6	59417	80	4423
2026-01-14 04:24:01.57	87.93	70.37	-30.1	-29.3	11.4	59417	78	4503
2026-01-14 04:24:01.77	88.21	70.40	-29.5	-28.8	12.0	18917	77	4504
2026-01-14 04:24:01.97	88.49	70.43	-29.1	-28.4	12.5	4920	76	4537
2026-01-14 04:24:02.17	88.77	70.46	-29.2	-28.7	12.4	1728	76	4616
2026-01-14 04:24:02.37	89.05	70.48	-29.2	-28.4	12.5	1384	76	4519
2026-01-14 04:24:02.57	89.33	70.51	-28.8	-27.8	12.9	1052	76	4354
2026-01-14 04:24:02.78	89.63	70.54	-29.2	-28.5	12.5	1029	76	4533
2026-01-14 04:24:02.98	89.91	70.56	-28.9	-27.8	12.9	1110	76	4355
2026-01-14 04:24:03.18	90.19	70.59	-29.2	-28.4	12.6	1110	76	4530
2026-01-14 04:24:03.38	90.48	70.61	-28.5	-27.7	13.0	926	75	4491
2026-01-14 04:24:03.58	90.77	70.64	-28.9	-28.6	12.6	480	75	4732
2026-01-14 04:24:03.78	91.05	70.66	-28.6	-27.9	13.0	755	75	4530
2026-01-14 04:24:03.98	91.34	70.68	-28.9	-28.5	12.7	537	75	4702
2026-01-14 04:24:04.18	91.63	70.71	-28.6	-27.9	12.9	789	75	4540
2026-01-14 04:24:04.38	91.92	70.73	-28.6	-27.8	13.0	331	75	4527
2026-01-14 04:24:04.58	92.21	70.75	-28.8	-28.4	12.7	595	75	4656
2026-01-14 04:24:04.78	92.50	70.77	-28.7	-28.0	12.8	583	75	4552
