#Pass ID: 20260104_122009_FENGYUN 3D
#Satellite: FENGYUN 3D
#Configuration: FENGYUN 3D
#Start time: 2026-01-04 12:20:04

#Version: 1.5.20200625
#Station: XPeterburg
#Location: 30.318091 lon 59.932769 lat
#TLE: 1 43010U 17072A   25359.21279514  .00000061  00000+0  50555-4 0  9990
#TLE: 2 43010  98.9914 325.7104 0001525 146.5453 213.5819 14.19687267420302

#Time	Az	El	Level	Level2	SNR	BER	Gain	Gain2
2026-01-04 12:20:04.46	151.54	67.93	-37.1	-37.8	3.7	8390682	92	2686
2026-01-04 12:20:04.66	151.50	68.02	-33.4	-36.5	5.0	7665412	79	3519
2026-01-04 12:20:04.86	151.47	68.11	-33.1	-33.6	8.8	7665412	83	2599
2026-01-04 12:20:05.06	151.43	68.20	-32.7	-32.6	9.2	5433780	83	2424
2026-01-04 12:20:05.26	151.40	68.29	-32.4	-31.8	9.7	257766	83	2308
2026-01-04 12:20:05.46	151.36	68.38	-32.2	-31.9	10.1	129615	82	2387
2026-01-04 12:20:05.67	151.33	68.48	-31.9	-31.3	10.4	129615	82	2305
2026-01-04 12:20:05.87	151.29	68.57	-31.6	-31.3	10.7	68664	81	2367
2026-01-04 12:20:06.07	151.26	68.66	-31.5	-30.9	11.0	37273	81	2307
2026-01-04 12:20:06.27	151.22	68.75	-31.3	-31.1	11.2	37273	80	2399
2026-01-04 12:20:06.47	151.18	68.84	-31.1	-30.8	11.4	21102	80	2358
2026-01-04 12:20:06.67	151.15	68.94	-31.0	-30.5	11.6	14099	80	2317
2026-01-04 12:20:06.87	151.11	69.03	-30.9	-30.2	11.7	14099	80	2279
2026-01-04 12:20:07.07	151.07	69.12	-30.5	-30.1	11.9	9052	79	2325
2026-01-04 12:20:07.27	151.03	69.21	-30.4	-29.8	12.0	5527	79	2285
2026-01-04 12:20:07.48	150.99	69.31	-30.3	-29.5	12.2	5527	79	2250
2026-01-04 12:20:07.68	150.95	69.40	-30.3	-30.0	12.3	3776	78	2384
2026-01-04 12:20:07.88	150.91	69.49	-30.2	-29.9	12.4	2471	78	2373
2026-01-04 12:20:08.08	150.87	69.58	-30.1	-29.7	12.5	2471	78	2340
2026-01-04 12:20:08.28	150.83	69.67	-30.2	-29.7	12.5	1991	78	2346
2026-01-04 12:20:08.48	150.79	69.76	-30.2	-29.8	12.4	1911	78	2359
2026-01-04 12:20:08.68	150.75	69.86	-30.3	-30.0	12.3	2094	78	2378
2026-01-04 12:20:08.88	150.71	69.95	-30.4	-30.1	12.2	2094	78	2400
2026-01-04 12:20:09.08	150.67	70.04	-30.5	-30.5	12.1	2792	78	2447
2026-01-04 12:20:09.28	150.63	70.13	-30.7	-30.9	11.8	4257	78	2511
2026-01-04 12:20:09.49	150.58	70.23	-30.9	-31.3	11.5	4257	78	2578
2026-01-04 12:20:09.69	150.54	70.32	-31.1	-31.2	11.2	9304	79	2489
2026-01-04 12:20:09.89	150.50	70.42	-31.4	-31.8	10.9	18928	79	2587
2026-01-04 12:20:10.09	150.45	70.51	-31.8	-32.2	10.6	18928	80	2561
2026-01-04 12:20:10.29	150.41	70.60	-31.8	-32.0	10.7	38005	80	2534
2026-01-04 12:20:10.49	150.36	70.69	-31.8	-32.1	10.6	42858	80	2555
2026-01-04 12:20:10.69	150.32	70.79	-32.0	-32.0	10.3	42858	81	2474
2026-01-04 12:20:10.89	150.27	70.88	-31.6	-31.3	10.7	54622	81	2360
2026-01-04 12:20:11.09	150.23	70.97	-31.9	-31.9	10.4	42388	81	2457
2026-01-04 12:20:11.30	150.18	71.07	-31.6	-31.1	10.8	42388	81	2336
2026-01-04 12:20:11.50	150.13	71.16	-31.6	-31.2	10.8	49278	81	2354
2026-01-04 12:20:11.70	150.08	71.26	-31.6	-31.2	10.7	34858	81	2345
2026-01-04 12:20:11.90	150.03	71.35	-31.4	-30.8	10.9	35499	81	2301
2026-01-04 12:20:12.10	149.99	71.44	-31.3	-30.5	11.1	35499	81	2253
2026-01-04 12:20:12.30	149.94	71.54	-31.2	-30.8	11.3	24341	80	2356
2026-01-04 12:20:12.50	149.89	71.63	-31.4	-31.2	11.1	18218	80	2408
2026-01-04 12:20:12.70	149.84	71.72	-31.3	-31.1	11.1	18218	80	2394
2026-01-04 12:20:12.90	149.78	71.82	-31.2	-30.9	11.3	21366	80	2362
2026-01-04 12:20:13.10	149.73	71.91	-31.3	-31.1	11.2	17292	80	2395
2026-01-04 12:20:13.31	149.68	72.01	-31.1	-30.6	11.5	17292	80	2322
2026-01-04 12:20:13.51	149.63	72.10	-31.3	-31.0	11.3	14156	80	2385
2026-01-04 12:20:13.71	149.57	72.20	-31.2	-30.7	11.5	14099	80	2342
2026-01-04 12:20:13.91	149.52	72.29	-31.1	-30.7	11.5	14099	80	2336
2026-01-04 12:20:14.11	149.46	72.38	-31.0	-30.4	11.7	11569	80	2304
2026-01-04 12:20:14.31	149.41	72.48	-31.0	-30.3	11.8	8525	80	2287
2026-01-04 12:20:14.51	149.35	72.57	-30.9	-30.3	11.8	7301	80	2288
2026-01-04 12:20:14.71	149.30	72.67	-31.0	-30.5	11.8	7301	80	2315
2026-01-04 12:20:14.91	149.24	72.76	-31.1	-30.7	11.6	7003	80	2349
2026-01-04 12:20:15.11	149.18	72.86	-31.1	-30.7	11.6	8903	80	2336
2026-01-04 12:20:15.32	149.12	72.95	-31.2	-30.7	11.6	8903	80	2349
2026-01-04 12:20:15.52	149.06	73.05	-31.2	-30.9	11.5	9841	80	2365
2026-01-04 12:20:15.72	149.00	73.14	-31.2	-30.9	11.5	11672	80	2376
2026-01-04 12:20:15.92	148.94	73.24	-31.2	-30.9	11.5	11672	80	2369
2026-01-04 12:20:16.12	148.88	73.33	-31.2	-30.9	11.4	11672	80	2372
2026-01-04 12:20:16.32	148.82	73.43	-31.4	-31.2	11.3	13744	80	2420
2026-01-04 12:20:16.52	148.76	73.52	-31.3	-31.1	11.3	13744	80	2395
2026-01-04 12:20:16.72	148.69	73.62	-31.4	-31.1	11.3	15529	80	2397
2026-01-04 12:20:16.93	148.62	73.72	-31.3	-31.0	11.5	14133	80	2392
2026-01-04 12:20:17.13	148.56	73.81	-31.2	-31.0	11.5	13023	80	2379
2026-01-04 12:20:17.33	148.49	73.91	-31.1	-30.6	11.7	13023	80	2329
2026-01-04 12:20:17.53	148.43	74.00	-31.1	-30.6	11.7	9704	80	2318
2026-01-04 12:20:17.73	148.36	74.10	-31.0	-30.4	11.8	7644	80	2305
2026-01-04 12:20:17.93	148.29	74.19	-31.1	-30.6	11.8	7644	80	2325
2026-01-04 12:20:18.13	148.22	74.29	-31.0	-30.4	11.9	6500	80	2302
2026-01-04 12:20:18.33	148.15	74.38	-31.0	-30.5	11.9	5470	80	2315
2026-01-04 12:20:18.53	148.08	74.48	-31.1	-30.6	11.9	5470	80	2324
2026-01-04 12:20:18.74	148.00	74.58	-31.1	-30.6	11.9	6134	80	2334
2026-01-04 12:20:18.94	147.93	74.67	-31.1	-30.7	11.9	5985	80	2342
2026-01-04 12:20:19.14	147.86	74.77	-31.1	-30.7	11.9	5985	80	2337
2026-01-04 12:20:19.34	147.78	74.86	-31.2	-30.8	11.9	5046	80	2366
2026-01-04 12:20:19.54	147.71	74.96	-31.2	-30.8	11.9	5241	80	2353
2026-01-04 12:20:19.74	147.63	75.05	-31.2	-30.9	11.8	5241	80	2367
2026-01-04 12:20:19.94	147.55	75.15	-31.1	-30.7	12.0	5630	80	2342
2026-01-04 12:20:20.14	147.47	75.25	-31.1	-30.6	12.0	5344	80	2335
2026-01-04 12:20:20.34	147.39	75.34	-31.0	-30.5	12.1	4119	80	2319
2026-01-04 12:20:20.54	147.31	75.44	-31.0	-30.4	12.2	4119	80	2304
2026-01-04 12:20:20.74	147.23	75.53	-30.9	-30.2	12.3	3330	80	2284
2026-01-04 12:20:20.95	147.14	75.63	-30.8	-30.1	12.4	2826	80	2266
